title,movieid,year,perf_match,am_href,am_title,am_genres
The Door in the Floor,tt0348593,2004,mw0000474288,https://www.allmusic.com/album/the-door-in-the-floor-original-motion-picture-soundtrack-mw0000474288,The Door in the Floor [Original Motion Picture Soundtrack],Stage & Screen
De-Lovely,tt0352277,2004,mw0000474795,https://www.allmusic.com/album/de-lovely-original-soundtrack-mw0000474795,De-Lovely [Original Soundtrack],"Stage & Screen, Jazz, Vocal"
Star Wars: Episode III - Revenge of the Sith,tt0121766,2005,mw0000475952,https://www.allmusic.com/album/star-wars-episode-iii-revenge-of-the-sith-original-motion-picture-soundtrack-mw0000475952,Star Wars Episode III: Revenge of the Sith [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
Anchorman: The Legend of Ron Burgundy,tt0357413,2004,mw0000476096,https://www.allmusic.com/album/anchorman-the-legend-of-ron-burgundy-mw0000476096,Anchorman: The Legend of Ron Burgundy,"Stage & Screen, Pop/Rock, R&B"
Diary of a Mad Black Woman,tt0422093,2005,mw0000477330,https://www.allmusic.com/album/tyler-perrys-diary-of-a-mad-black-woman-music-from-the-soundtrack-mw0000477330,Tyler Perry's Diary of a Mad Black Woman [Music from the Soundtrack],"Stage & Screen, R&B, Religious"
The Exorcism of Emily Rose,tt0404032,2005,mw0000478951,https://www.allmusic.com/album/the-exorcism-of-emily-rose-original-motion-picture-soundtrack-special-limited-edition-mw0000478951,The Exorcism of Emily Rose [Original Motion Picture Soundtrack] [Special Limited Edition],"Stage & Screen, Classical"
Dead Silence,tt0455760,2007,mw0000479579,https://www.allmusic.com/album/dead-silence-original-motion-picture-soundtrack-mw0000479579,Dead Silence [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
Hostel: Part II,tt0498353,2007,mw0000480218,https://www.allmusic.com/album/hostel-part-ii-original-motion-picture-soundtrack-mw0000480218,"Hostel, Part II [Original Motion Picture Soundtrack]","Stage & Screen, Classical"
Reign Over Me,tt0490204,2007,mw0000481535,https://www.allmusic.com/album/reign-over-me-orginal-motion-picture-soundtrack-mw0000481535,Reign Over Me [Orginal Motion Picture Soundtrack],"Stage & Screen, Classical"
Becoming Jane,tt0416508,2007,mw0000481538,https://www.allmusic.com/album/becoming-jane-mw0000481538,Becoming Jane,"Stage & Screen, Classical"
Shrek the Third,tt0413267,2007,mw0000482341,https://www.allmusic.com/album/shrek-the-third-original-motion-picture-score-mw0000482341,Shrek the Third [Original Motion Picture Score],"Stage & Screen, Classical"
Smokin' Aces,tt0475394,2007,mw0000482814,https://www.allmusic.com/album/smokin-aces-original-soundtrack-mw0000482814,Smokin' Aces [Original Soundtrack],"Stage & Screen, Pop/Rock, Rap"
Live Free or Die Hard,tt0337978,2007,mw0000482919,https://www.allmusic.com/album/live-free-or-die-hard-original-motion-picture-soundtrack-mw0000482919,Live Free or Die Hard [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
The Simpsons Movie,tt0462538,2007,mw0000483780,https://www.allmusic.com/album/the-simpsons-movie-the-music-original-soundtrack-mw0000483780,The Simpsons Movie: The Music [Original Soundtrack],"Stage & Screen, Classical, Pop/Rock"
Resident Evil: Extinction,tt0432021,2007,mw0000483837,https://www.allmusic.com/album/resident-evil-extinction-mw0000483837,Resident Evil: Extinction,"Stage & Screen, Pop/Rock"
Good Luck Chuck,tt0452625,2007,mw0000484329,https://www.allmusic.com/album/good-luck-chuck-mw0000484329,Good Luck Chuck,"Stage & Screen, Pop/Rock"
Rescue Dawn,tt0462504,2007,mw0000484614,https://www.allmusic.com/album/rescue-dawn-music-from-the-motion-picture-mw0000484614,Rescue Dawn [Music from the Motion Picture],Stage & Screen
Evan Almighty,tt0413099,2007,mw0000487248,https://www.allmusic.com/album/evan-almighty-original-soundtrack-mw0000487248,Evan Almighty [Original Soundtrack],"Stage & Screen, Country, Pop/Rock"
We Are Marshall,tt0758794,2006,mw0000487303,https://www.allmusic.com/album/we-are-marshall-original-soundtrack-mw0000487303,We Are Marshall [Original Soundtrack],"Stage & Screen, Pop/Rock, R&B"
We Own the Night,tt0498399,2007,mw0000487887,https://www.allmusic.com/album/we-own-the-night-mw0000487887,We Own the Night,"Stage & Screen, Pop/Rock, Latin, Jazz"
Charlie Bartlett,tt0423977,2008,mw0000489179,https://www.allmusic.com/album/charlie-bartlett-original-motion-picture-soundtrack-mw0000489179,Charlie Bartlett [Original Motion Picture Soundtrack],Stage & Screen
This Christmas,tt0937375,2007,mw0000489317,https://www.allmusic.com/album/this-christmas-original-soundtrack-mw0000489317,This Christmas [Original Soundtrack],"Holiday, Pop/Rock"
Dan in Real Life,tt0480242,2007,mw0000489677,https://www.allmusic.com/album/dan-in-real-life-mw0000489677,Dan in Real Life,"Pop/Rock, Stage & Screen"
Lions for Lambs,tt0891527,2007,mw0000489833,https://www.allmusic.com/album/lions-for-lambs-original-motion-picture-soundtrack-mw0000489833,Lions for Lambs [Original Motion Picture Soundtrack],"Stage & Screen, Classical, Jazz"
I Know Who Killed Me,tt0897361,2007,mw0000490300,https://www.allmusic.com/album/i-know-who-killed-me-original-motion-picture-soundtrack-mw0000490300,I Know Who Killed Me [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
Across the Universe,tt0445922,2007,mw0000490695,https://www.allmusic.com/album/across-the-universe-original-soundtrack-mw0000490695,Across the Universe [Original Soundtrack],"Stage & Screen, Pop/Rock"
The Jane Austen Book Club,tt0866437,2007,mw0000490838,https://www.allmusic.com/album/the-jane-austen-book-club-original-motion-picture-soundtrack-mw0000490838,The Jane Austen Book Club [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
Resurrecting the Champ,tt0416185,2007,mw0000491270,https://www.allmusic.com/album/resurrecting-the-champ-music-from-the-film-mw0000491270,Resurrecting the Champ [Music from the Film],"Pop/Rock, Classical, Stage & Screen"
Mr. Magorium's Wonder Emporium,tt0457419,2007,mw0000491316,https://www.allmusic.com/album/mr-magoriums-wonder-emporium-original-motion-picture-soundtrack-mw0000491316,Mr. Magorium's Wonder Emporium [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
The Golden Compass,tt0385752,2007,mw0000491534,https://www.allmusic.com/album/the-golden-compass-original-motion-picture-soundtrack-mw0000491534,The Golden Compass [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
Into the Wild,tt0758758,2007,mw0000492981,https://www.allmusic.com/album/into-the-wild-original-soundtrack-mw0000492981,Into the Wild [Original Soundtrack],"Stage & Screen, Pop/Rock"
License to Wed,tt0762114,2007,mw0000493539,https://www.allmusic.com/album/license-to-wed-mw0000493539,License to Wed,"Stage & Screen, Pop/Rock"
Be Kind Rewind,tt0799934,2008,mw0000493826,https://www.allmusic.com/album/be-kind-rewind-original-motion-picture-soundtrack-mw0000493826,"Be Kind, Rewind [Original Motion Picture Soundtrack]","Stage & Screen, Classical"
The Darjeeling Limited,tt0838221,2007,mw0000495501,https://www.allmusic.com/album/the-darjeeling-limited-original-motion-picture-soundtrack-mw0000495501,The Darjeeling Limited [Original Motion Picture Soundtrack],"Stage & Screen, International, Pop/Rock"
30 Days of Night,tt0389722,2007,mw0000497231,https://www.allmusic.com/album/30-days-of-night-original-soundtrack-mw0000497231,30 Days of Night [Original Soundtrack],Stage & Screen
Horton Hears a Who!,tt0451079,2008,mw0000497524,https://www.allmusic.com/album/dr-seuss-horton-hears-a-who%21-original-motion-picture-soundtrack-mw0000497524,Dr. Seuss: Horton Hears a Who! [Original Motion Picture Soundtrack],"Stage & Screen, Classical, Children's"
Eastern Promises,tt0765443,2007,mw0000497595,https://www.allmusic.com/album/eastern-promises-original-motion-picture-soundtrack-mw0000497595,Eastern Promises [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
Walk Hard: The Dewey Cox Story,tt0841046,2007,mw0000499387,https://www.allmusic.com/album/walk-hard-the-dewey-cox-story-original-soundtrack-mw0000499387,Walk Hard: The Dewey Cox Story [Original Soundtrack],"Stage & Screen, Country, Pop/Rock"
There Will Be Blood,tt0469494,2008,mw0000499799,https://www.allmusic.com/album/there-will-be-blood-original-soundtrack-mw0000499799,There Will Be Blood [Original Soundtrack],"Stage & Screen, Classical"
The Other Boleyn Girl,tt0467200,2008,mw0000501001,https://www.allmusic.com/album/the-other-boleyn-girl-original-motion-picture-soundtrack-mw0000501001,The Other Boleyn Girl [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
P.S. I Love You,tt0431308,2007,mw0000503927,https://www.allmusic.com/album/ps-i-love-you-original-motion-picture-soundtrack-mw0000503927,P.S. I Love You [Original Motion Picture Soundtrack],"Easy Listening, Stage & Screen, Pop/Rock"
Take the Lead,tt0446046,2006,mw0000505579,https://www.allmusic.com/album/take-the-lead-original-soundtrack-mw0000505579,Take the Lead [Original Soundtrack],"Stage & Screen, Electronic, Rap"
East Is East,tt0166175,2000,mw0000523942,https://www.allmusic.com/album/east-is-east-mw0000523942,East Is East,"Stage & Screen, Pop/Rock"
A Prairie Home Companion,tt0420087,2006,mw0000525004,https://www.allmusic.com/album/a-prairie-home-companion-new-line-original-soundtrack-mw0000525004,A Prairie Home Companion [New Line] [Original Soundtrack],Stage & Screen
Peaceful Warrior,tt0438315,2006,mw0000531513,https://www.allmusic.com/album/peaceful-warrior-mw0000531513,Peaceful Warrior,Stage & Screen
Akeelah and the Bee,tt0437800,2006,mw0000533256,https://www.allmusic.com/album/akeelah-and-the-bee-original-soundtrack-mw0000533256,Akeelah and the Bee [Original Soundtrack],Stage & Screen
Underworld: Evolution,tt0401855,2006,mw0000533911,https://www.allmusic.com/album/underworld-evolution-original-soundtrack-mw0000533911,Underworld: Evolution [Original Soundtrack],"Stage & Screen, Pop/Rock"
Friends with Money,tt0436331,2006,mw0000547817,https://www.allmusic.com/album/friends-with-money-mw0000547817,Friends with Money,Stage & Screen
Black Snake Moan,tt0462200,2007,mw0000549223,https://www.allmusic.com/album/black-snake-moan-original-motion-picture-soundtrack-mw0000549223,Black Snake Moan [Original Motion Picture Soundtrack],"Stage & Screen, Blues, Pop/Rock"
Blood and Chocolate,tt0397044,2007,mw0000549772,https://www.allmusic.com/album/blood-chocolate-original-soundtrack-mw0000549772,Blood & Chocolate [Original Soundtrack],Stage & Screen
How to Eat Fried Worms,tt0462346,2006,mw0000560102,https://www.allmusic.com/album/how-to-eat-fried-worms-mw0000560102,How to Eat Fried Worms,Stage & Screen
Stranger Than Fiction,tt0420223,2006,mw0000563083,https://www.allmusic.com/album/stranger-than-fiction-soundtrack-mw0000563083,Stranger Than Fiction [Soundtrack],Stage & Screen
Nacho Libre,tt0457510,2006,mw0000564004,https://www.allmusic.com/album/nacho-libre-original-soundtrack-mw0000564004,Nacho Libre [Original Soundtrack],Stage & Screen
Letters from Iwo Jima,tt0498380,2007,mw0000564029,https://www.allmusic.com/album/letters-from-iwo-jima-music-from-the-motion-picture-mw0000564029,Letters from Iwo Jima [Music from the Motion Picture],"Stage & Screen, Classical"
Bridge to Terabithia,tt0398808,2007,mw0000567812,https://www.allmusic.com/album/bridge-to-terabithia-mw0000567812,Bridge to Terabithia,Stage & Screen
Antwone Fisher,tt0168786,2003,mw0000568483,https://www.allmusic.com/album/antwone-fisher-original-motion-picture-soundtrack-mw0000568483,Antwone Fisher [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
Ghost Rider,tt0259324,2007,mw0000568850,https://www.allmusic.com/album/ghost-rider-original-motion-picture-soundtrack-mw0000568850,Ghost Rider [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
Blades of Glory,tt0445934,2007,mw0000569823,https://www.allmusic.com/album/blades-of-glory-original-motion-picture-soundtrack-mw0000569823,Blades of Glory [Original Motion Picture Soundtrack],Stage & Screen
Monster House,tt0385880,2006,mw0000570754,https://www.allmusic.com/album/monster-house-original-motion-picture-soundtrack-mw0000570754,Monster House [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
The Lake House,tt0410297,2006,mw0000571764,https://www.allmusic.com/album/the-lake-house-original-soundtrack-mw0000571764,The Lake House [Original Soundtrack],Stage & Screen
Phat Girlz,tt0490196,2006,mw0000572351,https://www.allmusic.com/album/phat-girlz-mw0000572351,Phat Girlz,"Stage & Screen, R&B"
"You, Me and Dupree",tt0463034,2006,mw0000574505,https://www.allmusic.com/album/you-me-and-dupree-mw0000574505,"You, Me and Dupree","Stage & Screen, Pop/Rock, R&B, Rap"
Lady in the Water,tt0452637,2006,mw0000574526,https://www.allmusic.com/album/lady-in-the-water-original-motion-picture-soundtrack-mw0000574526,Lady in the Water [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
Kickin' It Old Skool,tt0772178,2007,mw0000574705,https://www.allmusic.com/album/kickin-it-old-skool-mw0000574705,Kickin' It Old Skool,Stage & Screen
Snakes on a Plane,tt0417148,2006,mw0000575882,https://www.allmusic.com/album/snakes-on-a-plane-the-album-mw0000575882,Snakes on a Plane: The Album,"Stage & Screen, Pop/Rock, Rap"
Miami Vice,tt0430357,2006,mw0000575969,https://www.allmusic.com/album/miami-vice-original-soundtrack-mw0000575969,Miami Vice [Original Soundtrack],"Stage & Screen, Pop/Rock, R&B"
Charlie Wilson's War,tt0472062,2007,mw0000580081,https://www.allmusic.com/album/charlie-wilsons-war-original-motion-picture-soundtrack-mw0000580081,Charlie Wilson's War [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
I Am Legend,tt0480249,2007,mw0000580268,https://www.allmusic.com/album/i-am-legend-original-motion-picture-soundtrack-mw0000580268,I Am Legend [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
I'm Not There.,tt0368794,2007,mw0000580748,https://www.allmusic.com/album/im-not-there-original-soundtrack-mw0000580748,I'm Not There [Original Soundtrack],"Stage & Screen, Country, Pop/Rock"
Spider-Man 3,tt0413300,2007,mw0000581891,https://www.allmusic.com/album/spider-man-3-music-from-and-inspired-by-mw0000581891,Spider-Man 3 [Music From and Inspired By],"Stage & Screen, Pop/Rock"
August Rush,tt0426931,2007,mw0000582818,https://www.allmusic.com/album/august-rush-mw0000582818,August Rush,Stage & Screen
Feast of Love,tt0800027,2007,mw0000583425,https://www.allmusic.com/album/the-feast-of-love-mw0000583425,The Feast of Love,"Stage & Screen, Pop/Rock"
"Welcome Home, Roscoe Jenkins",tt0494652,2008,mw0000583614,https://www.allmusic.com/album/welcome-home-roscoe-jenkins-mw0000583614,Welcome Home Roscoe Jenkins,Stage & Screen
Alvin and the Chipmunks,tt0952640,2007,mw0000585903,https://www.allmusic.com/album/alvin-and-the-chipmunks-original-soundtrack-mw0000585903,Alvin and the Chipmunks [Original Soundtrack],"Stage & Screen, Holiday, Children's, Comedy/Spoken"
The Spiderwick Chronicles,tt0416236,2008,mw0000586075,https://www.allmusic.com/album/the-spiderwick-chronicles-original-motion-picture-soundtrack-mw0000586075,The Spiderwick Chronicles [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
American Gangster,tt0765429,2007,mw0000586357,https://www.allmusic.com/album/american-gangster-original-motion-picture-score-mw0000586357,American Gangster [Original Motion Picture Score],"Stage & Screen, Classical"
Jurassic Park III,tt0163025,2001,mw0000588623,https://www.allmusic.com/album/jurassic-park-iii-original-motion-picture-soundtrack-mw0000588623,Jurassic Park III [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
A.I. Artificial Intelligence,tt0212720,2001,mw0000588688,https://www.allmusic.com/album/ai-artificial-intelligence-original-motion-picture-soundtrack-mw0000588688,A.I.: Artificial Intelligence [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
Rat Race,tt0250687,2001,mw0000590858,https://www.allmusic.com/album/rat-race-soundtrack-mw0000590858,Rat Race [Soundtrack],"Stage & Screen, R&B"
Ghosts of Mars,tt0228333,2001,mw0000591183,https://www.allmusic.com/album/ghosts-of-mars-soundtrack-mw0000591183,Ghosts of Mars [Soundtrack],"Stage & Screen, Classical"
"Monsters, Inc.",tt0198781,2001,mw0000591630,https://www.allmusic.com/album/monsters-inc-an-original-walt-disney-records-soundtrack-mw0000591630,"Monsters, Inc. (An Original Walt Disney Records Soundtrack)","Stage & Screen, Children's"
The Lord of the Rings: The Fellowship of the Ring,tt0120737,2001,mw0000592125,https://www.allmusic.com/album/the-lord-of-the-rings-the-fellowship-of-the-ring-original-motion-picture-soundtrack-mw0000592125,The Lord of the Rings: The Fellowship of the Ring [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
The Life of David Gale,tt0289992,2003,mw0000592847,https://www.allmusic.com/album/the-life-of-david-gale-original-motion-picture-soundtrack-mw0000592847,The Life of David Gale [Original Motion Picture Soundtrack],Stage & Screen
Gods and Generals,tt0279111,2003,mw0000593082,https://www.allmusic.com/album/gods-and-generals-original-motion-picture-soundtrack-mw0000593082,Gods and Generals [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
How to Lose a Guy in 10 Days,tt0251127,2003,mw0000593490,https://www.allmusic.com/album/how-to-lose-a-guy-in-10-days-mw0000593490,How to Lose a Guy in 10 Days,"Stage & Screen, Pop/Rock, Country"
Laurel Canyon,tt0298408,2003,mw0000593687,https://www.allmusic.com/album/laurel-canyon-mw0000593687,Laurel Canyon,"Stage & Screen, Pop/Rock"
Igby Goes Down,tt0280760,2002,mw0000593777,https://www.allmusic.com/album/igby-goes-down-mw0000593777,Igby Goes Down,Stage & Screen
What a Girl Wants,tt0286788,2003,mw0000594308,https://www.allmusic.com/album/what-a-girl-wants-mw0000594308,What a Girl Wants,"Stage & Screen, Pop/Rock"
Tears of the Sun,tt0314353,2003,mw0000594557,https://www.allmusic.com/album/tears-of-the-sun-original-motion-picture-soundtrack-mw0000594557,Tears of the Sun [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
The Lizzie McGuire Movie,tt0306841,2003,mw0000594889,https://www.allmusic.com/album/the-lizzie-mcguire-movie-mw0000594889,The Lizzie McGuire Movie,"Stage & Screen, Pop/Rock"
Air Force One,tt0118571,1997,mw0000594931,https://www.allmusic.com/album/air-force-one-original-motion-picture-soundtrack-mw0000594931,Air Force One [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
The Matrix Reloaded,tt0234215,2003,mw0000595069,https://www.allmusic.com/album/the-matrix-reloaded-the-album-mw0000595069,The Matrix Reloaded: The Album,"Stage & Screen, Pop/Rock"
An American Werewolf in Paris,tt0118604,1997,mw0000595702,https://www.allmusic.com/album/an-american-werewolf-in-paris-mw0000595702,An American Werewolf in Paris,Stage & Screen
Nowhere in Africa,tt0161860,2003,mw0000595938,https://www.allmusic.com/album/nowhere-in-africa-original-soundtrack-mw0000595938,Nowhere in Africa [Original Soundtrack],"Stage & Screen, Classical"
A Thousand Acres,tt0120323,1997,mw0000596106,https://www.allmusic.com/album/a-thousand-acres-original-motion-picture-soundtrack-mw0000596106,A Thousand Acres [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
Daddy Day Care,tt0317303,2003,mw0000596371,https://www.allmusic.com/album/daddy-day-care-mw0000596371,Daddy Day Care,"Stage & Screen, Pop/Rock"
Tomorrow Never Dies,tt0120347,1997,mw0000596542,https://www.allmusic.com/album/tomorrow-never-dies-original-soundtrack-mw0000596542,Tomorrow Never Dies [Original Soundtrack],"Pop/Rock, Stage & Screen"
Home Alone 3,tt0119303,1997,mw0000596544,https://www.allmusic.com/album/home-alone-3-mw0000596544,Home Alone 3,"Stage & Screen, Pop/Rock"
Men in Black,tt0119654,1997,mw0000596560,https://www.allmusic.com/album/men-in-black-original-score-mw0000596560,Men in Black [Original Score],Stage & Screen
Oscar and Lucinda,tt0119843,1997,mw0000596603,https://www.allmusic.com/album/oscar-and-lucinda-original-motion-picture-soundtrack-mw0000596603,Oscar and Lucinda [Original Motion Picture Soundtrack],Stage & Screen
Deep Rising,tt0118956,1998,mw0000597076,https://www.allmusic.com/album/deep-rising-mw0000597076,Deep Rising,Stage & Screen
Whale Rider,tt0298228,2003,mw0000597397,https://www.allmusic.com/album/whale-rider-mw0000597397,Whale Rider,"Stage & Screen, Jazz, Pop/Rock"
Rugrats Go Wild,tt0337711,2003,mw0000597717,https://www.allmusic.com/album/rugrats-go-wild-mw0000597717,Rugrats Go Wild,"Stage & Screen, Pop/Rock"
Chinese Box,tt0118851,1998,mw0000597746,https://www.allmusic.com/album/chinese-box-mw0000597746,Chinese Box,"Pop/Rock, New Age, Stage & Screen"
2 Fast 2 Furious,tt0322259,2003,mw0000597890,https://www.allmusic.com/album/2-fast-2-furious-mw0000597890,2 Fast 2 Furious,"Stage & Screen, Rap, Pop/Rock"
Charlie's Angels: Full Throttle,tt0305357,2003,mw0000598033,https://www.allmusic.com/album/charlies-angels-full-throttle-mw0000598033,Charlie's Angels: Full Throttle,"Stage & Screen, Pop/Rock"
Kissing a Fool,tt0120723,1998,mw0000598035,https://www.allmusic.com/album/kissing-a-fool-original-motion-picture-soundtrack-mw0000598035,Kissing a Fool [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
Winnie the Pooh,tt1449283,2011,mw0000598209,https://www.allmusic.com/album/winnie-the-pooh-friends-forever-mw0000598209,Winnie the Pooh: Friends Forever,"Stage & Screen, Pop/Rock"
The Horse Whisperer,tt0119314,1998,mw0000598515,https://www.allmusic.com/album/the-horse-whisperer-original-soundtrack-mw0000598515,The Horse Whisperer [Original Soundtrack],Stage & Screen
How Stella Got Her Groove Back,tt0120703,1998,mw0000598529,https://www.allmusic.com/album/how-stella-got-her-groove-back-mw0000598529,How Stella Got Her Groove Back,"Stage & Screen, R&B"
Quest for Camelot,tt0120800,1998,mw0000598676,https://www.allmusic.com/album/quest-for-camelot-original-soundtrack-mw0000598676,Quest for Camelot [Original Soundtrack],Stage & Screen
Can't Hardly Wait,tt0127723,1998,mw0000598699,https://www.allmusic.com/album/cant-hardly-wait-original-soundtrack-mw0000598699,Can't Hardly Wait [Original Soundtrack],"Stage & Screen, Pop/Rock"
Legally Blonde,tt0250494,2001,mw0000598745,https://www.allmusic.com/album/legally-blonde-2-mw0000598745,Legally Blonde 2,"Stage & Screen, Pop/Rock"
The Truman Show,tt0120382,1998,mw0000599061,https://www.allmusic.com/album/the-truman-show-music-from-the-motion-picture-mw0000599061,The Truman Show [Music from the Motion Picture],"Stage & Screen, Classical"
Air Bud,tt0118570,1997,mw0000599123,https://www.allmusic.com/album/air-bud-mw0000599123,Air Bud,"Stage & Screen, Pop/Rock"
Don't Be a Menace to South Central While Drinking Your Juice in the Hood,tt0116126,1996,mw0000599136,https://www.allmusic.com/album/dont-be-a-menace-to-south-central-while-drinking-your-juice-in-the-hood-mw0000599136,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,"Stage & Screen, Rap"
Small Soldiers,tt0122718,1998,mw0000599832,https://www.allmusic.com/album/small-soldiers-original-score-mw0000599832,Small Soldiers [Original Score],Stage & Screen
Henry Fool,tt0122529,1998,mw0000600043,https://www.allmusic.com/album/henry-fool-soundtrack-mw0000600043,Henry Fool [Soundtrack],Stage & Screen
Mighty Joe Young,tt0120751,1998,mw0000601244,https://www.allmusic.com/album/mighty-joe-young-original-soundtrack-mw0000601244,Mighty Joe Young [Original Soundtrack],"Stage & Screen, Classical"
Arlington Road,tt0137363,1999,mw0000602160,https://www.allmusic.com/album/arlington-road-mw0000602160,Arlington Road,Stage & Screen
The Thin Red Line,tt0120863,1999,mw0000602207,https://www.allmusic.com/album/the-thin-red-line-mw0000602207,The Thin Red Line,Stage & Screen
Message in a Bottle,tt0139462,1999,mw0000602431,https://www.allmusic.com/album/message-in-a-bottle-original-soundtrack-mw0000602431,Message in a Bottle [Original Soundtrack],Stage & Screen
Office Space,tt0151804,1999,mw0000602579,https://www.allmusic.com/album/office-space-mw0000602579,Office Space,"Stage & Screen, Rap"
Anna and the King,tt0166485,1999,mw0000603469,https://www.allmusic.com/album/anna-and-the-king-mw0000603469,Anna and the King,"Stage & Screen, Classical"
High Fidelity,tt0146882,2000,mw0000605666,https://www.allmusic.com/album/high-fidelity-original-soundtrack-mw0000605666,High Fidelity [Original Soundtrack],"Stage & Screen, Pop/Rock"
Where the Heart Is,tt0100924,1990,mw0000605791,https://www.allmusic.com/album/where-the-heart-is-original-soundtrack-mw0000605791,Where the Heart Is [Original Soundtrack],"Stage & Screen, Country, Pop/Rock"
Where the Heart Is,tt0198021,2000,mw0000605791,https://www.allmusic.com/album/where-the-heart-is-original-soundtrack-mw0000605791,Where the Heart Is [Original Soundtrack],"Stage & Screen, Country, Pop/Rock"
I Dreamed of Africa,tt0167203,2000,mw0000607460,https://www.allmusic.com/album/i-dreamed-of-africa-mw0000607460,I Dreamed of Africa,"Stage & Screen, International"
Up at the Villa,tt0153464,2000,mw0000607465,https://www.allmusic.com/album/up-at-the-villa-mw0000607465,Up at the Villa,Stage & Screen
Love & Basketball,tt0199725,2000,mw0000607912,https://www.allmusic.com/album/love-basketball-soundtrack-mw0000607912,Love & Basketball [Soundtrack],Stage & Screen
American Psycho,tt0144084,2000,mw0000608295,https://www.allmusic.com/album/american-psycho-mw0000608295,American Psycho,"Stage & Screen, Pop/Rock"
Shaft,tt0162650,2000,mw0000608481,https://www.allmusic.com/album/shaft-music-from-the-soundtrack-mw0000608481,Shaft [Music from the Soundtrack],"R&B, Stage & Screen"
Shaft,tt4463894,2019,mw0000608481,https://www.allmusic.com/album/shaft-music-from-the-soundtrack-mw0000608481,Shaft [Music from the Soundtrack],"R&B, Stage & Screen"
Sex and the City,tt1000774,2008,mw0000608881,https://www.allmusic.com/album/sex-and-the-city-original-tv-soundtrack-mw0000608881,Sex and the City [Original TV Soundtrack],Stage & Screen
Remember the Titans,tt0210945,2000,mw0000608903,https://www.allmusic.com/album/remember-the-titans-mw0000608903,Remember the Titans,"Stage & Screen, Pop/Rock"
"Me, Myself & Irene",tt0183505,2000,mw0000608915,https://www.allmusic.com/album/me-myself-irene-music-from-the-motion-picture-mw0000608915,"Me, Myself & Irene [Music from the Motion Picture]","Stage & Screen, Pop/Rock"
Chicken Run,tt0120630,2000,mw0000608937,https://www.allmusic.com/album/chicken-run-original-motion-picture-soundtrack-mw0000608937,Chicken Run [Original Motion Picture Soundtrack],Stage & Screen
Star Trek: Generations,tt0111280,1994,mw0000610497,https://www.allmusic.com/album/star-trek-generations-original-motion-picture-soundtrack-mw0000610497,Star Trek: Generations [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
Surviving Picasso,tt0117791,1996,mw0000611995,https://www.allmusic.com/album/surviving-picasso-mw0000611995,Surviving Picasso,Stage & Screen
To Gillian on Her 37th Birthday,tt0117924,1996,mw0000612968,https://www.allmusic.com/album/to-gillian-on-her-37th-birthday-mw0000612968,To Gillian on Her 37th Birthday,Stage & Screen
Map of the Human Heart,tt0104812,1993,mw0000613166,https://www.allmusic.com/album/map-of-the-human-heart-mw0000613166,Map of the Human Heart,Stage & Screen
Beavis and Butt-Head Do America,tt0115641,1996,mw0000613302,https://www.allmusic.com/album/beavis-and-butt-head-do-america-mw0000613302,Beavis and Butt-Head Do America,"Stage & Screen, Pop/Rock"
Shallow Grave,tt0111149,1995,mw0000613401,https://www.allmusic.com/album/shallow-grave-mw0000613401,Shallow Grave,"Stage & Screen, Electronic, Vocal"
Honey I Blew Up the Kid,tt0104437,1992,mw0000613931,https://www.allmusic.com/album/honey-i-blew-up-the-kid-mw0000613931,"Honey, I Blew Up the Kid",Stage & Screen
Jingle All the Way,tt0116705,1996,mw0000614077,https://www.allmusic.com/album/jingle-all-the-way-tvt-mw0000614077,Jingle All the Way [TVT],Stage & Screen
The English Patient,tt0116209,1996,mw0000614343,https://www.allmusic.com/album/the-english-patient-mw0000614343,The English Patient,Stage & Screen
The Power of One,tt0105159,1992,mw0000614743,https://www.allmusic.com/album/pokemon-2000-the-power-of-one-mw0000614743,Pokemon 2000: The Power of One,Stage & Screen
Space Cowboys,tt0186566,2000,mw0000614951,https://www.allmusic.com/album/space-cowboys-mw0000614951,Space Cowboys,"Stage & Screen, Country, Vocal"
