,title,movieid,year,am_id,am_href,am_title,am_genres
7565,Renaissance Man,tt0110971,1994,"{""id"":""mw0000192562"",""thumbnail"":true}",https://www.allmusic.com/album/renaissance-man-mw0000192562,Renaissance Man,Jazz
7566,Rendition,tt0804522,2007,"{""id"":""mw0000750377"",""thumbnail"":true}",https://www.allmusic.com/album/alive-2007-mw0000750377,Alive 2007,Electronic
7567,Rendition,tt0804522,2007,"{""id"":""mw0000052463"",""thumbnail"":true}",https://www.allmusic.com/album/the-virgin-suicides-original-soundtrack-mw0000052463,The Virgin Suicides [Original Soundtrack],"Electronic, Pop/Rock, Stage & Screen"
7568,Rendition,tt0804522,2007,"{""id"":""mw0000578071"",""thumbnail"":true}",https://www.allmusic.com/album/quartet-2007-mw0000578071,Quartet [2007],Jazz
7569,Reno 911!: Miami,tt0499554,2007,"{""id"":""mw0000575969"",""thumbnail"":true}",https://www.allmusic.com/album/miami-vice-original-soundtrack-mw0000575969,Miami Vice [Original Soundtrack],"Stage & Screen, Pop/Rock, R&B"
7570,Reno 911!: Miami,tt0499554,2007,"{""id"":""mw0000190997"",""thumbnail"":true}",https://www.allmusic.com/album/miami-vice-original-tv-soundtrack-mw0000190997,Miami Vice [Original TV Soundtrack],"Stage & Screen, Pop/Rock"
7571,Reno 911!: Miami,tt0499554,2007,"{""id"":""mw0000194936"",""thumbnail"":true}",https://www.allmusic.com/album/hairspray-2007-original-soundtrack-mw0000194936,Hairspray [2007 Original Soundtrack],"Stage & Screen, R&B, Classical"
7572,Rent,tt0294870,2005,"{""id"":""mw0000052463"",""thumbnail"":true}",https://www.allmusic.com/album/the-virgin-suicides-original-soundtrack-mw0000052463,The Virgin Suicides [Original Soundtrack],"Electronic, Pop/Rock, Stage & Screen"
7573,Rent,tt0294870,2005,"{""id"":""mw0000020802"",""thumbnail"":true}",https://www.allmusic.com/album/life-for-rent-mw0000020802,Life for Rent,Pop/Rock
7574,Rent,tt0294870,2005,"{""id"":""mw0000524014"",""thumbnail"":true}",https://www.allmusic.com/album/hullabaloo-soundtrack-mw0000524014,Hullabaloo Soundtrack,Pop/Rock
7575,Replicas,tt4154916,2019,"{""id"":""mw0000039086"",""thumbnail"":true}",https://www.allmusic.com/album/replicas-mw0000039086,Replicas,Pop/Rock
7576,Replicas,tt4154916,2019,"{""id"":""mw0000052463"",""thumbnail"":true}",https://www.allmusic.com/album/the-virgin-suicides-original-soundtrack-mw0000052463,The Virgin Suicides [Original Soundtrack],"Electronic, Pop/Rock, Stage & Screen"
7577,Replicas,tt4154916,2019,"{""id"":""mw0000524014"",""thumbnail"":true}",https://www.allmusic.com/album/hullabaloo-soundtrack-mw0000524014,Hullabaloo Soundtrack,Pop/Rock
7578,Repo Men,tt1053424,2010,"{""id"":""mw0002839064"",""thumbnail"":true}",https://www.allmusic.com/album/far-from-men-original-soundtrack-mw0002839064,Far from Men [Original Soundtrack],Stage & Screen
7579,Repo Men,tt1053424,2010,"{""id"":""mw0000024665"",""thumbnail"":true}",https://www.allmusic.com/album/men-in-black-original-motion-picture-soundtrack-mw0000024665,Men in Black [Original Motion Picture Soundtrack],"Stage & Screen, R&B, Pop/Rock"
7580,Repo Men,tt1053424,2010,"{""id"":""mw0002610440"",""thumbnail"":true}",https://www.allmusic.com/album/the-monuments-men-original-motion-picture-soundtrack-mw0002610440,The Monuments Men [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
7581,Repossessed,tt0100475,1990,"{""id"":""mw0000274628"",""thumbnail"":true}",https://www.allmusic.com/album/1990-mw0000274628,1990,Pop/Rock
7582,Repossessed,tt0100475,1990,"{""id"":""mw0000052463"",""thumbnail"":true}",https://www.allmusic.com/album/the-virgin-suicides-original-soundtrack-mw0000052463,The Virgin Suicides [Original Soundtrack],"Electronic, Pop/Rock, Stage & Screen"
7583,Repossessed,tt0100475,1990,"{""id"":""mw0000524014"",""thumbnail"":true}",https://www.allmusic.com/album/hullabaloo-soundtrack-mw0000524014,Hullabaloo Soundtrack,Pop/Rock
7584,Requiem for a Dream,tt0180093,2000,"{""id"":""mw0000098659"",""thumbnail"":true}",https://www.allmusic.com/album/requiem-for-a-dream-original-soundtrack-mw0000098659,Requiem for a Dream [Original Soundtrack],Stage & Screen
7585,Requiem for a Dream,tt0180093,2000,"{""id"":""mw0000010033"",""thumbnail"":true}",https://www.allmusic.com/album/requiem-for-a-dream-the-remix-project-mw0000010033,Requiem for a Dream: The Remix Project,"Electronic, Stage & Screen"
7586,Requiem for a Dream,tt0180093,2000,"{""id"":""mw0002543134"",""thumbnail"":true}",https://www.allmusic.com/album/requiem-for-a-dream-mw0002543134,Requiem for a Dream,Pop/Rock
7587,Rescue Dawn,tt0462504,2007,"{""id"":""mw0000194936"",""thumbnail"":true}",https://www.allmusic.com/album/hairspray-2007-original-soundtrack-mw0000194936,Hairspray [2007 Original Soundtrack],"Stage & Screen, R&B, Classical"
7588,Rescue Dawn,tt0462504,2007,"{""id"":""mw0000349219"",""thumbnail"":true}",https://www.allmusic.com/album/zombi-dawn-of-the-dead-original-motion-picture-soundtrack-mw0000349219,Zombi (Dawn of the Dead) [Original Motion Picture Soundtrack],"Pop/Rock, Stage & Screen"
7589,Rescue Dawn,tt0462504,2007,"{""id"":""mw0000484614"",""thumbnail"":true}",https://www.allmusic.com/album/rescue-dawn-music-from-the-motion-picture-mw0000484614,Rescue Dawn [Music from the Motion Picture],Stage & Screen
7590,Resident Evil,tt0120804,2002,"{""id"":""mw0000158803"",""thumbnail"":true}",https://www.allmusic.com/album/resident-evil-apocalypse-original-soundtrack-mw0000158803,Resident Evil: Apocalypse [Original Soundtrack],"Stage & Screen, Pop/Rock"
7591,Resident Evil,tt0120804,2002,"{""id"":""mw0000822101"",""thumbnail"":true}",https://www.allmusic.com/album/resident-evil-5-mw0000822101,Resident Evil 5,Stage & Screen
7592,Resident Evil,tt0120804,2002,"{""id"":""mw0000483837"",""thumbnail"":true}",https://www.allmusic.com/album/resident-evil-extinction-mw0000483837,Resident Evil: Extinction,"Stage & Screen, Pop/Rock"
7593,Resident Evil: Afterlife,tt1220634,2010,"{""id"":""mw0002032566"",""thumbnail"":true}",https://www.allmusic.com/album/resident-evil-afterlife-3d-mw0002032566,Resident Evil: Afterlife 3D,"Classical, Stage & Screen"
7594,Resident Evil: Afterlife,tt1220634,2010,"{""id"":""mw0000158803"",""thumbnail"":true}",https://www.allmusic.com/album/resident-evil-apocalypse-original-soundtrack-mw0000158803,Resident Evil: Apocalypse [Original Soundtrack],"Stage & Screen, Pop/Rock"
7595,Resident Evil: Afterlife,tt1220634,2010,"{""id"":""mw0000053893"",""thumbnail"":true}",https://www.allmusic.com/album/resident-evil-original-soundtrack-remix-mw0000053893,Resident Evil: Original Soundtrack Remix,"Stage & Screen, Electronic"
7596,Resident Evil: Apocalypse,tt0318627,2004,"{""id"":""mw0000158803"",""thumbnail"":true}",https://www.allmusic.com/album/resident-evil-apocalypse-original-soundtrack-mw0000158803,Resident Evil: Apocalypse [Original Soundtrack],"Stage & Screen, Pop/Rock"
7597,Resident Evil: Apocalypse,tt0318627,2004,"{""id"":""mw0000053893"",""thumbnail"":true}",https://www.allmusic.com/album/resident-evil-original-soundtrack-remix-mw0000053893,Resident Evil: Original Soundtrack Remix,"Stage & Screen, Electronic"
7598,Resident Evil: Apocalypse,tt0318627,2004,"{""id"":""mw0003261045"",""thumbnail"":true}",https://www.allmusic.com/album/resident-evil-original-soundtrack-mw0003261045,Resident Evil [Original Soundtrack],Stage & Screen
7599,Resident Evil: Extinction,tt0432021,2007,"{""id"":""mw0000483837"",""thumbnail"":true}",https://www.allmusic.com/album/resident-evil-extinction-mw0000483837,Resident Evil: Extinction,"Stage & Screen, Pop/Rock"
7600,Resident Evil: Extinction,tt0432021,2007,"{""id"":""mw0000158803"",""thumbnail"":true}",https://www.allmusic.com/album/resident-evil-apocalypse-original-soundtrack-mw0000158803,Resident Evil: Apocalypse [Original Soundtrack],"Stage & Screen, Pop/Rock"
7601,Resident Evil: Extinction,tt0432021,2007,"{""id"":""mw0000053893"",""thumbnail"":true}",https://www.allmusic.com/album/resident-evil-original-soundtrack-remix-mw0000053893,Resident Evil: Original Soundtrack Remix,"Stage & Screen, Electronic"
7602,Resident Evil: Retribution,tt1855325,2012,"{""id"":""mw0000158803"",""thumbnail"":true}",https://www.allmusic.com/album/resident-evil-apocalypse-original-soundtrack-mw0000158803,Resident Evil: Apocalypse [Original Soundtrack],"Stage & Screen, Pop/Rock"
7603,Resident Evil: Retribution,tt1855325,2012,"{""id"":""mw0000053893"",""thumbnail"":true}",https://www.allmusic.com/album/resident-evil-original-soundtrack-remix-mw0000053893,Resident Evil: Original Soundtrack Remix,"Stage & Screen, Electronic"
7604,Resident Evil: Retribution,tt1855325,2012,"{""id"":""mw0003261045"",""thumbnail"":true}",https://www.allmusic.com/album/resident-evil-original-soundtrack-mw0003261045,Resident Evil [Original Soundtrack],Stage & Screen
7605,Restoration,tt0114272,1996,"{""id"":""mw0000052463"",""thumbnail"":true}",https://www.allmusic.com/album/the-virgin-suicides-original-soundtrack-mw0000052463,The Virgin Suicides [Original Soundtrack],"Electronic, Pop/Rock, Stage & Screen"
7606,Restoration,tt0114272,1996,"{""id"":""mw0000524014"",""thumbnail"":true}",https://www.allmusic.com/album/hullabaloo-soundtrack-mw0000524014,Hullabaloo Soundtrack,Pop/Rock
7607,Restoration,tt0114272,1996,"{""id"":""mw0000180171"",""thumbnail"":true}",https://www.allmusic.com/album/the-original-soundtrack-mw0000180171,The Original Soundtrack,Pop/Rock
7608,Resurrecting the Champ,tt0416185,2007,"{""id"":""mw0000491270"",""thumbnail"":true}",https://www.allmusic.com/album/resurrecting-the-champ-music-from-the-film-mw0000491270,Resurrecting the Champ [Music from the Film],"Pop/Rock, Classical, Stage & Screen"
7609,Resurrecting the Champ,tt0416185,2007,"{""id"":""mw0000752855"",""thumbnail"":true}",https://www.allmusic.com/album/sweeney-todd-the-demon-barber-of-fleet-street-2007-soundtrack-mw0000752855,Sweeney Todd: The Demon Barber of Fleet Street [2007 Soundtrack],"Stage & Screen, Classical"
7610,Resurrecting the Champ,tt0416185,2007,"{""id"":""mw0001924067"",""thumbnail"":true}",https://www.allmusic.com/album/sbs-the-world-game-the-soundtrack-of-world-football-2007-mw0001924067,SBS the World Game: The Soundtrack of World Football 2007,Pop/Rock
7611,Return to Me,tt0122459,2000,"{""id"":""mw0000330165"",""thumbnail"":true}",https://www.allmusic.com/album/return-to-me-mw0000330165,Return to Me,Pop/Rock
7612,Return to Me,tt0122459,2000,"{""id"":""mw0000062305"",""thumbnail"":true}",https://www.allmusic.com/album/return-to-me-mw0000062305,Return to Me,"Stage & Screen, Jazz, Pop/Rock, Vocal"
7613,Return to Me,tt0122459,2000,"{""id"":""mw0000038457"",""thumbnail"":true}",https://www.allmusic.com/album/return-to-me-mw0000038457,Return to Me,Vocal
7614,Return to Never Land,tt0280030,2002,"{""id"":""mw0001369663"",""thumbnail"":true}",https://www.allmusic.com/album/disneys-return-to-never-land-original-soundtrack-mw0001369663,Disney's Return to Never Land (Original Soundtrack),Children's
7615,Return to Never Land,tt0280030,2002,"{""id"":""mw0003398468"",""thumbnail"":true}",https://www.allmusic.com/album/return-to-never-land-mw0003398468,Return to Never Land,Stage & Screen
7616,Return to Never Land,tt0280030,2002,"{""id"":""mw0000658125"",""thumbnail"":true}",https://www.allmusic.com/album/disneys-return-to-never-land-original-soundtrack-mw0000658125,Disney's Return to Never Land (Original Soundtrack),"Stage & Screen, Children's"
7617,Return to Paradise,tt0124595,1998,"{""id"":""mw0000837367"",""thumbnail"":true}",https://www.allmusic.com/album/return-to-paradise-islands-mw0000837367,Return to Paradise Islands,"Vocal, International"
7618,Return to Paradise,tt0124595,1998,"{""id"":""mw0002365470"",""thumbnail"":true}",https://www.allmusic.com/album/return-to-paradise-mw0002365470,Return to Paradise,Pop/Rock
7619,Return to Paradise,tt0124595,1998,"{""id"":""mw0000019955"",""thumbnail"":true}",https://www.allmusic.com/album/return-to-paradise-mw0000019955,Return to Paradise,Pop/Rock
7620,Return to the Blue Lagoon,tt0102782,1991,"{""id"":""mw0000126545"",""thumbnail"":true}",https://www.allmusic.com/album/return-to-the-36-chambers-the-dirty-version-mw0000126545,Return to the 36 Chambers: The Dirty Version,Rap
7621,Return to the Blue Lagoon,tt0102782,1991,"{""id"":""mw0000368151"",""thumbnail"":true}",https://www.allmusic.com/album/return-to-the-sea-mw0000368151,Return to the Sea,Pop/Rock
7622,Return to the Blue Lagoon,tt0102782,1991,"{""id"":""mw0000566003"",""thumbnail"":true}",https://www.allmusic.com/album/return-to-the-last-chance-saloon-mw0000566003,Return to the Last Chance Saloon,Pop/Rock
7623,Revenge,tt0100485,1990,"{""id"":""mw0000274628"",""thumbnail"":true}",https://www.allmusic.com/album/1990-mw0000274628,1990,Pop/Rock
7624,Revenge,tt0100485,1990,"{""id"":""mw0000189940"",""thumbnail"":true}",https://www.allmusic.com/album/revenge-mw0000189940,Revenge,Pop/Rock
7625,Revenge,tt0100485,1990,"{""id"":""mw0000073087"",""thumbnail"":true}",https://www.allmusic.com/album/revenge-mw0000073087,Revenge,Pop/Rock
7626,Reversal of Fortune,tt0100486,1990,"{""id"":""mw0000330778"",""thumbnail"":true}",https://www.allmusic.com/album/reversal-of-fortune-ep-mw0000330778,Reversal of Fortune EP,Pop/Rock
7627,Revolutionary Road,tt0959337,2009,"{""id"":""mw0000807341"",""thumbnail"":true}",https://www.allmusic.com/album/revolutionary-road-original-music-mw0000807341,Revolutionary Road [Original Music],"Stage & Screen, Classical"
7628,Revolutionary Road,tt0959337,2009,"{""id"":""mw0000055190"",""thumbnail"":true}",https://www.allmusic.com/album/the-road-to-el-dorado-original-soundtrack-mw0000055190,The Road to El Dorado [Original Soundtrack],Stage & Screen
7629,Revolutionary Road,tt0959337,2009,"{""id"":""mw0002838283"",""thumbnail"":true}",https://www.allmusic.com/album/mad-max-fury-road-original-soundtrack-mw0002838283,Mad Max: Fury Road [Original Soundtrack],Stage & Screen
7630,Rich in Love,tt0105256,1993,"{""id"":""mw0000780795"",""thumbnail"":true}",https://www.allmusic.com/album/low-on-cash-rich-in-love-mw0000780795,"Low on Cash, Rich in Love","Blues, Pop/Rock, R&B"
7631,Rich in Love,tt0105256,1993,"{""id"":""mw0002872573"",""thumbnail"":true}",https://www.allmusic.com/album/rich-in-love-mw0002872573,Rich in Love,"Blues, Pop/Rock"
7632,Rich in Love,tt0105256,1993,"{""id"":""mw0000781791"",""thumbnail"":true}",https://www.allmusic.com/album/love-in-the-time-of-cholera-original-motion-picture-soundtrack-mw0000781791,Love in the Time of Cholera [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
7633,Richard III,tt0114279,1995,"{""id"":""mw0000708363"",""thumbnail"":true}",https://www.allmusic.com/album/chaos-theory-splinter-cell-3-soundtrack-mw0000708363,Chaos Theory: Splinter Cell 3 Soundtrack,"Electronic, Stage & Screen"
7634,Richard III,tt0114279,1995,"{""id"":""mw0001971234"",""thumbnail"":true}",https://www.allmusic.com/album/toy-story-3-original-soundtrack-mw0001971234,Toy Story 3 [Original Soundtrack],"Stage & Screen, Children's, Classical, Pop/Rock"
7635,Richard III,tt0114279,1995,"{""id"":""mw0002200258"",""thumbnail"":true}",https://www.allmusic.com/album/deep-cuts-vol-3-1984-1995-mw0002200258,"Deep Cuts, Vol. 3 (1984 - 1995)",Pop/Rock
7636,Richard Jewell,tt3513548,2019,"{""id"":""mw0003268911"",""thumbnail"":true}",https://www.allmusic.com/album/aladdin-2019-original-motion-picture-soundtrack-mw0003268911,Aladdin [2019] [Original Motion Picture Soundtrack],Stage & Screen
7637,Richard Jewell,tt3513548,2019,"{""id"":""mw0003260801"",""thumbnail"":true}",https://www.allmusic.com/album/hellboy-2019-original-motion-picture-soundtrack-mw0003260801,Hellboy [2019] [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
7638,Richard Jewell,tt3513548,2019,"{""id"":""mw0003323824"",""thumbnail"":true}",https://www.allmusic.com/album/charlies-angels-2019-original-motion-picture-soundtrack-mw0003323824,Charlie's Angels [2019] [Original Motion Picture Soundtrack],"Stage & Screen, Pop/Rock"
7639,Ricochet,tt0102789,1991,"{""id"":""mw0000195742"",""thumbnail"":true}",https://www.allmusic.com/album/ricochet-mw0000195742,Ricochet,"Electronic, Avant-Garde, Pop/Rock"
7640,Ricochet,tt0102789,1991,"{""id"":""mw0002379145"",""thumbnail"":true}",https://www.allmusic.com/album/1991-mw0002379145,1991,Rap
7641,Ricochet,tt0102789,1991,"{""id"":""mw0001679363"",""thumbnail"":true}",https://www.allmusic.com/album/london-1991-mw0001679363,London 1991,Pop/Rock
7642,Riddick,tt1411250,2013,"{""id"":""mw0000052463"",""thumbnail"":true}",https://www.allmusic.com/album/the-virgin-suicides-original-soundtrack-mw0000052463,The Virgin Suicides [Original Soundtrack],"Electronic, Pop/Rock, Stage & Screen"
7643,Riddick,tt1411250,2013,"{""id"":""mw0000045031"",""thumbnail"":true}",https://www.allmusic.com/album/radiation-2013-mw0000045031,Radiation 2013,Pop/Rock
7644,Riddick,tt1411250,2013,"{""id"":""mw0002544948"",""thumbnail"":true}",https://www.allmusic.com/album/queensr%C3%BFche-2013-mw0002544948,Queensrÿche [2013],Pop/Rock
7645,Ride,tt0120707,1998,"{""id"":""mw0000190995"",""thumbnail"":true}",https://www.allmusic.com/album/ride-the-lightning-mw0000190995,Ride the Lightning,Pop/Rock
7646,Ride,tt0120707,1998,"{""id"":""mw0002739933"",""thumbnail"":true}",https://www.allmusic.com/album/ride-out-mw0002739933,Ride Out,Pop/Rock
7647,Ride,tt0120707,1998,"{""id"":""mw0000052463"",""thumbnail"":true}",https://www.allmusic.com/album/the-virgin-suicides-original-soundtrack-mw0000052463,The Virgin Suicides [Original Soundtrack],"Electronic, Pop/Rock, Stage & Screen"
7648,Ride Along,tt1408253,2014,"{""id"":""mw0002922384"",""thumbnail"":true}",https://www.allmusic.com/album/ride-along%21-mw0002922384,Ride Along!,Pop/Rock
7649,Ride Along,tt1408253,2014,"{""id"":""mw0000520850"",""thumbnail"":true}",https://www.allmusic.com/album/along-for-the-ride-mw0000520850,Along for the Ride,"Pop/Rock, Blues"
7650,Ride Along,tt1408253,2014,"{""id"":""mw0000849466"",""thumbnail"":true}",https://www.allmusic.com/album/the-sweet-ride-original-soundtrack-mw0000849466,The Sweet Ride [Original Soundtrack],"Pop/Rock, R&B"
7651,Riding in Cars with Boys,tt0200027,2001,"{""id"":""mw0000015902"",""thumbnail"":true}",https://www.allmusic.com/album/riding-in-cars-with-boys-mw0000015902,Riding in Cars with Boys,"Stage & Screen, Pop/Rock"
7652,Riding in Cars with Boys,tt0200027,2001,"{""id"":""mw0001309565"",""thumbnail"":true}",https://www.allmusic.com/album/riding-in-vans-with-boys-mw0001309565,Riding in Vans with Boys,Pop/Rock
7653,Riding in Cars with Boys,tt0200027,2001,"{""id"":""mw0001108407"",""thumbnail"":true}",https://www.allmusic.com/album/riding-in-fast-cars-with-your-momma-mw0001108407,Riding in Fast Cars with Your Momma,Rap
